dataset_config,audio_column,label,n_words,raw_mean_flux,refined_mean_flux,percent_reduction
single_sentence_1k,audio__original,Original TTS,6,15.13323365295461,9.225871409735797,39.0356904458781
single_sentence_1k,audio__original,Original TTS,7,15.095188930630684,8.708235363609024,42.31118667260569
single_sentence_1k,audio__original,Original TTS,7,34.4045974069408,3.4390508734754155,90.00409499696218
single_sentence_1k,audio__original,Original TTS,7,16.5693122175123,2.7624467834830284,83.32793330695183
single_sentence_1k,audio__original,Original TTS,6,80.04536525004853,30.719132025105257,61.622847332704715
single_sentence_1k,audio__original,Original TTS,6,43.019334220948316,42.878517186269164,0.32733429568182665
single_sentence_1k,audio__original,Original TTS,6,23.23862289140622,8.491077069037905,63.46135866692017
single_sentence_1k,audio__original,Original TTS,7,15.768392375537328,6.8653587116194625,56.46126410279972
single_sentence_1k,audio__original,Original TTS,6,7.092298225189249,4.860048756624262,31.474275301013904
single_sentence_1k,audio__original,Original TTS,8,38.43527088029077,25.94985043950146,32.48427851510658
single_sentence_1k,audio__original,Original TTS,6,9.71923221445953,1.384593863263338,85.75408187898375
single_sentence_1k,audio__original,Original TTS,9,45.18133432335324,34.6586012908568,23.290000594465553
single_sentence_1k,audio__original,Original TTS,6,9.703670732056102,1.1132728990244989,88.52730137115226
single_sentence_1k,audio__original,Original TTS,6,65.9802092819785,42.442195946583524,35.67435385783784
single_sentence_1k,audio__original,Original TTS,8,23.058551246649586,9.017879451275803,60.89138751687141
single_sentence_1k,audio__original,Original TTS,7,11.539686620235443,9.076555990747043,21.344865857701652
single_sentence_1k,audio__original,Original TTS,6,20.49775008360545,23.910835509498913,-16.651024683061795
single_sentence_1k,audio__original,Original TTS,7,19.29670419863292,12.490312153373711,35.27230336951224
single_sentence_1k,audio__original,Original TTS,7,77.10767947084138,56.72468334117106,26.434456683887422
single_sentence_1k,audio__original,Original TTS,8,17.15349027933553,18.02780345827341,-5.0969987139652275
single_sentence_1k,audio__original,Original TTS,9,15.383670206518016,4.722322388552129,69.30301855696767
single_sentence_1k,audio__original,Original TTS,6,5.252031389061206,5.381431247864384,-2.4638058918057655
single_sentence_1k,audio__original,Original TTS,7,34.98516345513053,33.765206365313915,3.4870698585737547
single_sentence_1k,audio__original,Original TTS,7,10.541615443570274,13.267474200443498,-25.85807432897609
single_sentence_1k,audio__original,Original TTS,4,54.84515079297125,17.890946436673403,67.37916446942063
single_sentence_1k,audio__original,Original TTS,5,24.052916114777325,13.03861590269953,45.79195370540111
single_sentence_1k,audio__original,Original TTS,4,18.070198595523834,10.573870707303286,41.484479811292516
single_sentence_1k,audio__original,Original TTS,4,16.351787131279707,0.49032230232842267,97.0014145952862
single_sentence_1k,audio__original,Original TTS,7,50.74200844179307,7.714877496340445,84.79587676315514
single_sentence_1k,audio__original,Original TTS,4,4.927436815574765,4.650850071178866,5.613197180360737
single_sentence_1k,audio__original,Original TTS,4,16.984344232361764,9.135610114317387,46.211581740609645
single_sentence_1k,audio__original,Original TTS,4,24.664857364828094,13.484171702278417,45.33042902771152
single_sentence_1k,audio__original,Original TTS,6,7.754526575406392,5.530894649525483,28.675276359658035
single_sentence_1k,audio__original,Original TTS,4,6.691864131018519,2.114793006912805,68.39755013688648
single_sentence_1k,audio__original,Original TTS,6,17.321389457521338,11.959579933745166,30.954846531944657
single_sentence_1k,audio__original,Original TTS,4,19.531627442862373,9.049629932414973,53.66679013877021
single_sentence_1k,audio__original,Original TTS,4,47.76799169043079,9.75138600327773,79.58594100737295
single_sentence_1k,audio__original,Original TTS,7,8.035031609237194,8.447373328464371,-5.131799590597039
single_sentence_1k,audio__original,Original TTS,5,17.760587956756353,11.82141216620803,33.44019806669174
single_sentence_1k,audio__original,Original TTS,5,23.647761437296868,6.660575588047505,71.83422369297692
single_sentence_1k,audio__original,Original TTS,5,22.163654088974,5.516977623105049,75.10799617717531
single_sentence_1k,audio__original,Original TTS,5,31.898790752887727,2.671411498822272,91.62535182127418
single_sentence_1k,audio__original,Original TTS,5,22.092339140176772,7.981100369663909,63.87390072629471
single_sentence_1k,audio__original,Original TTS,6,18.28694031368165,13.104607492180852,28.338982534019415
single_sentence_1k,audio__original,Original TTS,5,34.801560127548875,2.8064578109886495,91.93582758731824
single_sentence_1k,audio__original,Original TTS,6,29.45961886535709,5.396419638302177,81.68197741129613
single_sentence_1k,audio__original,Original TTS,4,36.44314276240766,13.30751767102629,63.48416557324621
single_sentence_1k,audio__original,Original TTS,5,8.143464799225331,10.555320747196674,-29.617073413281993
single_sentence_1k,audio__original,Original TTS,6,53.7236547411109,19.853768760338426,63.044642334904765
single_sentence_1k,audio__original,Original TTS,4,12.25490054488182,9.866495898924768,19.489384162767067
single_sentence_1k,audio__original,Original TTS,5,10.968262863159179,3.46624985486269,68.39745821095038
single_sentence_1k,audio__original,Original TTS,7,14.907108124345541,13.229773956982951,11.251908508151569
single_sentence_1k,audio__original,Original TTS,7,24.837542303372175,7.949175004880609,67.99532374102347
single_sentence_1k,audio__original,Original TTS,6,4.5860186407032115,3.8510587934870273,16.02609812121232
single_sentence_1k,audio__original,Original TTS,7,39.76328731008938,14.171133645743664,64.36126234928282
single_sentence_1k,audio__original,Original TTS,5,7.954244035482406,7.951962205395103,0.028686950980192957
single_sentence_1k,audio__original,Original TTS,7,6.699224403926304,8.68480070573943,-29.63889820811814
single_sentence_1k,audio__original,Original TTS,4,21.514215719420463,6.431071580736898,70.10780376747968
single_sentence_1k,audio__original,Original TTS,7,19.82955749359514,14.642802672194582,26.156684651565502
single_sentence_1k,audio__original,Original TTS,5,34.02094809114933,14.322046264540404,57.90227178217195
single_sentence_1k,audio__original,Original TTS,6,12.78206230700016,6.779366937077914,46.961869108045576
single_sentence_1k,audio__original,Original TTS,5,26.990223836898803,9.80287436246872,63.67990713338569
single_sentence_1k,audio__original,Original TTS,7,16.96521266496607,8.746554389396417,48.44418067650607
single_sentence_1k,audio__original,Original TTS,4,26.151752681005746,20.10689330357127,23.114547813175495
single_sentence_1k,audio__original,Original TTS,5,5.166507753914925,2.546785685727582,50.7058576695689
single_sentence_1k,audio__original,Original TTS,6,7.8268014726151405,0.41569673840422183,94.6888043620541
single_sentence_1k,audio__original,Original TTS,6,26.272270401318867,9.727390686670939,62.974685712040234
single_sentence_1k,audio__original,Original TTS,5,45.19631811976433,44.32540457881987,1.926956834485168
single_sentence_1k,audio__original,Original TTS,4,31.182492665946484,16.868732475326397,45.903194282642254
single_sentence_1k,audio__original,Original TTS,7,28.630729344274318,16.398285870407044,42.72487552369519
single_sentence_1k,audio__original,Original TTS,7,13.060142675747297,1.764854750379787,86.486711560532
single_sentence_1k,audio__original,Original TTS,8,66.58331318199635,30.227974550798535,54.60127604618515
single_sentence_1k,audio__original,Original TTS,7,34.391948951142176,13.68950249613928,60.195618702543335
single_sentence_1k,audio__original,Original TTS,8,37.211020382354036,43.59689332917333,-17.161241162436806
single_sentence_1k,audio__original,Original TTS,7,16.63566720911435,14.320504692915295,13.916860003851381
single_sentence_1k,audio__original,Original TTS,6,23.851695309082668,8.921335912387198,62.596638114063225
single_sentence_1k,audio__original,Original TTS,6,5.8352173025875045,3.179079944762634,45.519082153925304
single_sentence_1k,audio__original,Original TTS,7,12.941418034689766,8.376135170459747,35.276527286211405
single_sentence_1k,audio__original,Original TTS,5,12.26630883384496,4.7881324286572635,60.9651730319561
single_sentence_1k,audio__original,Original TTS,9,18.155257135629654,18.366257495350307,-1.1621997867855356
single_sentence_1k,audio__original,Original TTS,5,29.809957218170165,22.308664678782225,25.163714541715784
single_sentence_1k,audio__original,Original TTS,9,6.727263803697294,5.169939957378018,23.149439233576263
single_sentence_1k,audio__original,Original TTS,7,4.7835247822638065,4.451978497340211,6.931003810263334
single_sentence_1k,audio__original,Original TTS,7,11.332330017217568,3.1700254657438824,72.02671065061145
single_sentence_1k,audio__original,Original TTS,5,10.755201263725757,13.249248477071523,-23.189219357126117
single_sentence_1k,audio__original,Original TTS,8,26.793898604810238,29.92854886734858,-11.699119671877792
single_sentence_1k,audio__original,Original TTS,6,19.48914111960524,13.033887636188107,33.12230869385735
single_sentence_1k,audio__original,Original TTS,5,17.760653706640007,13.727259879559279,22.709714933368705
single_sentence_1k,audio__original,Original TTS,8,14.79819324775599,9.126797810080461,38.32491806751843
single_sentence_1k,audio__original,Original TTS,7,6.158930427627638,4.487061428205509,27.145443824506998
single_sentence_1k,audio__original,Original TTS,9,9.875631336122751,7.470902887069517,24.350123725835125
single_sentence_1k,audio__original,Original TTS,6,9.917760975658894,5.776575970463455,41.75524108071496
single_sentence_1k,audio__original,Original TTS,8,18.77979043428786,17.450552223977866,7.078024725361642
single_sentence_1k,audio__original,Original TTS,8,28.166280321776867,24.72218509297818,12.227724745520877
single_sentence_1k,audio__original,Original TTS,6,16.81700731627643,11.685261056758463,30.51521690515755
single_sentence_1k,audio__original,Original TTS,7,39.75579382266317,28.314226296331203,28.779622857913086
single_sentence_1k,audio__original,Original TTS,6,26.76261877982567,9.443849434882091,64.71253612146094
single_sentence_1k,audio__original,Original TTS,7,29.84089254907199,4.489656635826187,84.95468381703681
single_sentence_1k,audio__original,Original TTS,7,12.729699471167155,2.8559149777782813,77.56494578487931
single_sentence_1k,audio__original,Original TTS,8,22.377712917572353,10.86179320854717,51.461557986036084
single_sentence_1k,audio__original,Original TTS,8,11.26640049868729,2.520929836871801,77.62435449400607
single_sentence_1k,audio__original,Original TTS,7,10.395783946583313,6.7190786532259414,35.36727304308551
single_sentence_1k,audio__original,Original TTS,7,52.318091119872406,23.600131770595908,54.89106871937903
single_sentence_1k,audio__original,Original TTS,7,48.27787490401949,11.853695276060275,75.44694065423049
single_sentence_1k,audio__original,Original TTS,6,13.434257013102373,4.520785712326567,66.34882220939005
single_sentence_1k,audio__original,Original TTS,9,16.36688271496031,14.651376072705412,10.481572283076384
single_sentence_1k,audio__original,Original TTS,7,29.690798292202608,13.83196322992444,53.41329965669199
single_sentence_1k,audio__original,Original TTS,6,31.5882906516393,24.41944699237744,22.69462358163349
single_sentence_1k,audio__original,Original TTS,7,26.31651103922299,16.915631614625454,35.72236232449719
single_sentence_1k,audio__original,Original TTS,6,5.315831392227362,0.9303186226240617,82.49909461040575
single_sentence_1k,audio__original,Original TTS,3,48.42188208053509,16.22981196641922,66.48248422185272
single_sentence_1k,audio__original,Original TTS,5,28.18148992937058,30.111625616624952,-6.84894834194978
single_sentence_1k,audio__original,Original TTS,7,50.65195764707668,21.326457952814444,57.89608350103863
single_sentence_1k,audio__original,Original TTS,8,40.11203636787832,24.528181571979076,38.85081937245843
single_sentence_1k,audio__original,Original TTS,5,102.09827800597995,103.36480710660108,-1.2404999627387903
single_sentence_1k,audio__original,Original TTS,4,5.127282163593918,5.114109969581477,0.25690402033984844
single_sentence_1k,audio__original,Original TTS,7,28.14367728440889,20.82246611978917,26.013697821483852
single_sentence_1k,audio__original,Original TTS,6,10.823540252322951,2.263298931201765,79.08910690551537
single_sentence_1k,audio__original,Original TTS,9,12.924942263246825,10.781631360787692,16.582750304067662
single_sentence_1k,audio__original,Original TTS,7,42.31985915132931,27.17505140150232,35.786526830515875
single_sentence_1k,audio__original,Original TTS,4,15.17015470348997,6.4884415422566235,57.22890327042001
single_sentence_1k,audio__original,Original TTS,4,5.265689077787101,6.065152496623341,-15.182503315828384
single_sentence_1k,audio__original,Original TTS,5,64.46741827754303,81.24233753317966,-26.020770962810694
single_sentence_1k,audio__original,Original TTS,4,21.038283492962364,2.260537910671701,89.25512192366888
single_sentence_1k,audio__original,Original TTS,4,14.72379657952115,6.390628466848284,56.59659903386059
single_sentence_1k,audio__original,Original TTS,8,10.905151650309563,6.424364962901564,41.0887150503845
single_sentence_1k,audio__original,Original TTS,5,9.954426099359988,1.5993332936969638,83.93344550722225
single_sentence_1k,audio__original,Original TTS,6,8.443296354264021,13.768836252080897,-63.07417949539791
single_sentence_1k,audio__original,Original TTS,8,24.161968018859625,25.985547568649054,-7.547313813038879
single_sentence_1k,audio__original,Original TTS,4,33.53472017496824,33.07852525822818,1.3603659561190653
single_sentence_1k,audio__original,Original TTS,5,16.776922683417798,5.8937056115828454,64.87016288506743
single_sentence_1k,audio__original,Original TTS,4,31.261419609189034,17.89156075962819,42.76791974485664
single_sentence_1k,audio__original,Original TTS,7,19.008593763623917,13.089457663042205,31.13926350464155
single_sentence_1k,audio__original,Original TTS,6,52.19010909398397,25.136116067568462,51.83739504682136
single_sentence_1k,audio__original,Original TTS,4,12.352175497449934,19.0719971684739,-54.401928408572644
single_sentence_1k,audio__original,Original TTS,7,18.183340344345197,12.554839774666886,30.954161683657357
single_sentence_1k,audio__original,Original TTS,5,7.11693894714117,5.941754260659218,16.512502006976135
single_sentence_1k,audio__original,Original TTS,5,11.377475747466088,18.36217377707362,-61.3905771775705
single_sentence_1k,audio__original,Original TTS,6,33.12620980044206,13.6368972575292,58.8335117730637
single_sentence_1k,audio__original,Original TTS,5,9.367113087698817,1.143834870867431,87.78882180498545
single_sentence_1k,audio__original,Original TTS,5,5.559275747649371,2.5659354493021964,53.84406951953857
single_sentence_1k,audio__original,Original TTS,8,13.370370209915563,12.353515420109034,7.6052852227863
single_sentence_1k,audio__original,Original TTS,5,19.449723863601683,18.333658123016356,5.7382086677021595
single_sentence_1k,audio__original,Original TTS,5,7.733369724452496,3.947866725339554,48.95023946861595
single_sentence_1k,audio__original,Original TTS,7,2.7452372881577634,0.275313993289501,89.97121325441944
single_sentence_1k,audio__original,Original TTS,8,20.03489324450493,13.898149978369474,30.630276843719194
single_sentence_1k,audio__original,Original TTS,6,9.605091306070486,3.0107220044980445,68.65493613168209
single_sentence_1k,audio__original,Original TTS,5,59.59814980328083,16.70217236028982,71.97535088686531
single_sentence_1k,audio__original,Original TTS,5,14.285723042488097,26.723885983834045,-87.06708721954638
single_sentence_1k,audio__original,Original TTS,6,5.844660631885442,0.3951364893904004,93.23935957487865
single_sentence_1k,audio__original,Original TTS,8,6.56328992350609,0.5552259090181906,91.54043299184946
single_sentence_1k,audio__original,Original TTS,6,23.30528680390368,7.073410115010726,69.64890338176006
single_sentence_1k,audio__original,Original TTS,4,31.85131247341633,17.411993719637394,45.33351260118479
single_sentence_1k,audio__original,Original TTS,4,6.401112342718989,18.810216293728445,-193.85855592933498
single_sentence_1k,audio__original,Original TTS,7,13.978178335486778,5.145387073180506,63.18985958193299
single_sentence_1k,audio__original,Original TTS,6,5.650802175824841,1.7323357659236838,69.34354252684811
single_sentence_1k,audio__original,Original TTS,6,15.113679930567741,13.39453223339016,11.374779041737995
single_sentence_1k,audio__original,Original TTS,6,23.557174682617188,26.188718497753143,-11.17088042428861
single_sentence_1k,audio__original,Original TTS,7,22.463617750576564,16.31310478278569,27.379886161181723
single_sentence_1k,audio__original,Original TTS,4,30.734326120000333,16.68995558063034,45.69604189314121
single_sentence_1k,audio__original,Original TTS,5,10.091415713727475,10.456841690442525,-3.6211567046827424
single_sentence_1k,audio__original,Original TTS,6,48.60438975505531,40.74287931638537,16.17448645747531
single_sentence_1k,audio__original,Original TTS,4,7.2250830084085464,28.34483547322452,-292.3115546248648
single_sentence_1k,audio__original,Original TTS,7,13.508229752204247,10.850810814249728,19.67259209165351
single_sentence_1k,audio__original,Original TTS,5,37.09412278085947,11.27108344323933,69.61490770431374
single_sentence_1k,audio__original,Original TTS,7,17.314836888441018,8.287775984166988,52.13483073756407
single_sentence_1k,audio__original,Original TTS,6,61.871525082426764,10.852635940071195,82.45940127447473
single_sentence_1k,audio__original,Original TTS,4,20.140938809141517,19.81801905820612,1.6033003922778022
single_sentence_1k,audio__original,Original TTS,4,28.245245546102524,18.61150136590004,34.107489575468804
single_sentence_1k,audio__original,Original TTS,5,61.69650945607573,58.116068768512925,5.8033115959532005
single_sentence_1k,audio__original,Original TTS,7,15.58766438640081,3.7659497435849447,75.84019228133701
single_sentence_1k,audio__original,Original TTS,4,9.10623936355114,7.85338056832552,13.758245804962518
single_sentence_1k,audio__original,Original TTS,6,12.807340470453104,3.0639067161052176,76.07694803481068
single_sentence_1k,audio__original,Original TTS,4,30.4489713460207,5.554758214391768,81.75715641994026
single_sentence_1k,audio__original,Original TTS,4,24.71606022119522,4.122062880953763,83.32233032261794
single_sentence_1k,audio__original,Original TTS,4,8.783242176286876,3.757671688508708,57.217715131962045
single_sentence_1k,audio__original,Original TTS,4,29.94175122305751,5.61369400320109,81.25128366280025
single_sentence_1k,audio__original,Original TTS,6,16.455716631064814,7.88807323994115,52.06484520370153
single_sentence_1k,audio__original,Original TTS,4,15.273628525435925,12.589067929598968,17.576442895453592
single_sentence_1k,audio__original,Original TTS,4,17.07864783331752,9.785698969382793,42.702144426840576
single_sentence_1k,audio__original,Original TTS,5,29.234115782380105,26.15292274830863,10.53971687397011
single_sentence_1k,audio__original,Original TTS,9,46.067558747198845,43.90331741608679,4.697972694816718
single_sentence_1k,audio__original,Original TTS,6,7.472043032447497,19.937230929654714,-166.82435905517255
single_sentence_1k,audio__original,Original TTS,8,56.613918169401586,67.80267580715008,-19.7632631683771
single_sentence_1k,audio__original,Original TTS,6,16.42433788875739,15.167526753929755,7.652126638772654
single_sentence_1k,audio__original,Original TTS,7,7.662338101438114,3.735531296314938,51.24815367239106
single_sentence_1k,audio__original,Original TTS,6,10.865174189209938,7.923240137336677,27.076731588848865
single_sentence_1k,audio__original,Original TTS,6,21.212889576951664,23.005938176764175,-8.452637219969803
single_sentence_1k,audio__original,Original TTS,8,4.487164168618619,5.218265715171583,-16.29317580279293
single_sentence_1k,audio__original,Original TTS,8,63.28681371547282,66.62132698204368,-5.268891054560423
single_sentence_1k,audio__original,Original TTS,7,47.618927833225044,38.10751626108374,19.974014546175756
single_sentence_1k,audio__original,Original TTS,7,14.288686292512077,29.578142415066914,-107.00393170901378
single_sentence_1k,audio__original,Original TTS,7,33.41608488293631,22.634552277358516,32.264499696322325
single_sentence_1k,audio__original,Original TTS,8,20.49832966271788,13.508960368693806,34.097262601529216
single_sentence_1k,audio__original,Original TTS,6,13.07867449025313,11.09424597149094,15.173009468513673
single_sentence_1k,audio__original,Original TTS,5,4.776890510320664,3.5411283049732445,25.869594512947398
single_sentence_1k,audio__original,Original TTS,6,41.37325515349706,35.39072911938032,14.45988721922228
single_sentence_1k,audio__original,Original TTS,4,14.58941903768573,2.5595354037359357,82.45622120302095
single_sentence_1k,audio__original,Original TTS,5,6.679344387352467,2.014546126127243,69.83916370681763
single_sentence_1k,audio__original,Original TTS,4,16.08625181071693,0.22683905759913614,98.58985759847417
single_sentence_1k,audio__original,Original TTS,6,5.563733081022899,3.3057575387259326,40.58382221819014
single_sentence_1k,audio__original,Original TTS,3,17.958170135815937,13.966322944596564,22.22858543509395
single_sentence_1k,audio__original,Original TTS,9,13.432439858300818,7.0845867282090085,47.25763299188746
single_sentence_1k,audio__original,Original TTS,8,18.70582604408264,8.725378929637372,53.35475210196591
single_sentence_1k,audio__original,Original TTS,9,12.482532160977522,8.400618348477614,32.701007775174425
single_sentence_1k,audio__original,Original TTS,10,19.01663286294788,14.32325808503665,24.68036698050699
single_sentence_1k,audio__original,Original TTS,9,9.605299378434816,5.6095945541229515,41.59896185310744
single_sentence_1k,audio__original,Original TTS,7,21.91847299438502,15.038842127126243,31.387363841546676
single_sentence_1k,audio__original,Original TTS,7,41.74835614926581,17.75306244859738,57.476020408747075
single_sentence_1k,audio__original,Original TTS,4,6.990626826882362,4.719406468577731,32.48950937519199
single_sentence_1k,audio__original,Original TTS,6,24.933181077241898,15.881190344691277,36.30499736278316
single_sentence_1k,audio__original,Original TTS,9,13.95264364985956,13.27773154961566,4.837162885978907
single_sentence_1k,audio__original,Original TTS,3,2.135680243372917,13.390750781943401,-527.0016695380932
single_sentence_1k,audio__original,Original TTS,3,46.16232753793398,36.77041659504175,20.34540163767611
single_sentence_1k,audio__original,Original TTS,5,5.556420037150383,3.557792109355796,35.96970557358342
single_sentence_1k,audio__original,Original TTS,5,9.143247041851282,2.4702768173534424,72.98249947697714
single_sentence_1k,audio__original,Original TTS,6,31.14084881047408,13.987861088632295,55.08195305219957
single_sentence_1k,audio__original,Original TTS,4,66.47767942165956,6.159661622179556,90.73424091248793
single_sentence_1k,audio__original,Original TTS,4,36.09833722302574,18.08828983156127,49.8916259776546
single_sentence_1k,audio__original,Original TTS,9,19.146149436632793,8.637565880905818,54.88614611782277
single_sentence_1k,audio__original,Original TTS,10,10.75107032507658,4.290886351065183,60.08875189796864
single_sentence_1k,audio__original,Original TTS,5,64.45881438188954,13.054146117328491,79.74808217850774
single_sentence_1k,audio__original,Original TTS,5,15.011084371142918,20.450007882383133,-36.23271561710705
single_sentence_1k,audio__original,Original TTS,8,19.535345381125808,10.484015808193362,46.33309212785888
single_sentence_1k,audio__original,Original TTS,8,10.41046355292201,6.352202782640234,38.98251744172048
single_sentence_1k,audio__original,Original TTS,10,34.17328416109085,9.389714293181896,72.5232311623333
single_sentence_1k,audio__original,Original TTS,7,6.765244402639967,3.2386679735999286,52.127849626007304
single_sentence_1k,audio__original,Original TTS,7,30.327432049172266,23.641240339593164,22.046679384981395
single_sentence_1k,audio__original,Original TTS,9,33.841945591900085,13.021570978867304,61.522392548305625
single_sentence_1k,audio__original,Original TTS,5,56.27326082095969,53.07534049464302,5.682841690107931
single_sentence_1k,audio__original,Original TTS,7,11.05275395406144,3.109902359765426,71.86309970627129
single_sentence_1k,audio__original,Original TTS,7,10.187646234712506,4.3637092009678,57.166659496878935
single_sentence_1k,audio__original,Original TTS,7,11.05466949726854,10.576256127229758,4.3277039639854555
single_sentence_1k,audio__original,Original TTS,5,19.057834140211344,8.022497587278485,57.90446318161986
single_sentence_1k,audio__original,Original TTS,5,9.53109107017517,6.840354586392641,28.231148605876
single_sentence_1k,audio__original,Original TTS,6,18.474881236751873,5.484194110244668,70.31540262713558
single_sentence_1k,audio__original,Original TTS,7,24.361987824950898,7.252595701229958,70.22986895263924
single_sentence_1k,audio__original,Original TTS,9,5.791982072686854,2.3202641090449307,59.940067494570485
single_sentence_1k,audio__original,Original TTS,8,53.839867574428354,42.96792164503131,20.193114172072658
single_sentence_1k,audio__original,Original TTS,5,11.689641334075713,4.716613131047052,59.65134432912017
single_sentence_1k,audio__original,Original TTS,9,5.630206951871514,4.015874742230102,28.67269753032432
single_sentence_1k,audio__original,Original TTS,9,16.36381490363015,8.277165456565891,49.41787410019112
single_sentence_1k,audio__original,Original TTS,10,18.712748226219265,14.495419252290741,22.537197224827917
single_sentence_1k,audio__original,Original TTS,8,11.718537637963891,5.87881935284463,49.833165754408235
single_sentence_1k,audio__original,Original TTS,7,11.348463830138956,4.385480433169294,61.35617561275167
single_sentence_1k,audio__original,Original TTS,8,9.12004669662565,5.217798754400285,42.78758730116117
single_sentence_1k,audio__original,Original TTS,7,9.790052711165377,7.3768404965508285,24.649634540397557
single_sentence_1k,audio__original,Original TTS,10,9.934363752198987,5.940683411767628,40.20066548849041
single_sentence_1k,audio__original,Original TTS,10,9.669512451478885,7.628287722134178,21.109903312989854
single_sentence_1k,audio__original,Original TTS,9,4.887709053698927,3.7169455321734026,23.953216295464898
single_sentence_1k,audio__original,Original TTS,9,4.961392611730844,3.1953357488014578,35.59599090694165
single_sentence_1k,audio__original,Original TTS,8,6.3450179176184704,4.065287694612316,35.92945288106964
single_sentence_1k,audio__original,Original TTS,9,7.835672237392929,6.5043439197908,16.990607535226435
single_sentence_1k,audio__original,Original TTS,8,8.613984969651824,4.724534884392803,45.152738238597514
single_sentence_1k,audio__original,Original TTS,8,6.952298636548221,2.5636287070859005,63.12545186697089
single_sentence_1k,audio__original,Original TTS,10,8.414884632160602,11.016518046620314,-30.917041981973295
single_sentence_1k,audio__original,Original TTS,9,7.266953216658698,5.560467151173636,23.482827185031663
single_sentence_1k,audio__original,Original TTS,9,7.845285633951789,7.58103964994392,3.368213680637718
single_sentence_1k,audio__original,Original TTS,5,7.485824860853609,5.812077497422069,22.358890229775987
single_sentence_1k,audio__original,Original TTS,6,6.6217496969426675,3.7530451867884644,43.32245465996268
single_sentence_1k,audio__original,Original TTS,3,20.488661223712068,19.554705689713348,4.558401956091834
single_sentence_1k,audio__original,Original TTS,5,49.44317791461945,16.293366279169277,67.0462802627587
single_sentence_1k,audio__original,Original TTS,8,26.42056710179895,19.155476701662337,27.497859421957454
single_sentence_500,audio__original,Natural (LibriSpeech),4,15.661563329398632,5.297566240653396,66.17472898947943
single_sentence_500,audio__original,Natural (LibriSpeech),4,40.06849384307861,30.0304396180436,25.052237462050183
single_sentence_500,audio__original,Natural (LibriSpeech),4,31.754590094089508,8.713209910318255,72.56078606431123
single_sentence_500,audio__original,Natural (LibriSpeech),4,26.26806151866913,12.273129500448704,53.27736882401469
single_sentence_500,audio__original,Natural (LibriSpeech),4,33.602037362754345,4.396226111366212,86.91678702720824
single_sentence_500,audio__original,Natural (LibriSpeech),6,14.803305623432001,14.783426636209091,0.13428748773141372
single_sentence_500,audio__original,Natural (LibriSpeech),4,9.797365128528327,5.444811309273064,44.425758988825855
single_sentence_500,audio__original,Natural (LibriSpeech),4,83.12427368760109,83.63655854482204,-0.6162879198755161
single_sentence_500,audio__original,Natural (LibriSpeech),5,15.053323494642973,9.601872006356643,36.214271819949516
single_sentence_500,audio__original,Natural (LibriSpeech),6,31.821251538271706,18.54207174984428,41.73053901558975
single_sentence_500,audio__original,Natural (LibriSpeech),5,30.49828839302063,8.565590112877544,71.91452188235674
single_sentence_500,audio__original,Natural (LibriSpeech),4,51.18947442620993,2.187985554086481,95.7257120167536
single_sentence_500,audio__original,Natural (LibriSpeech),6,25.623103651218116,7.78856906791528,69.60333465479692
single_sentence_500,audio__original,Natural (LibriSpeech),5,58.15918517112732,22.57202149629593,61.18924047873071
single_sentence_500,audio__original,Natural (LibriSpeech),4,28.295622600475326,17.955769217805937,36.54223668680008
single_sentence_500,audio__original,Natural (LibriSpeech),5,36.153839321434496,29.884896863251925,17.339631352695395
single_sentence_500,audio__original,Natural (LibriSpeech),5,20.934131264686584,9.186485177278518,56.117189382608686
single_sentence_500,audio__original,Natural (LibriSpeech),5,24.742708010692148,12.458487162936944,49.64784308349265
single_sentence_500,audio__original,Natural (LibriSpeech),6,42.11871778716644,31.997752129410703,24.029614835140094
single_sentence_500,audio__original,Natural (LibriSpeech),6,61.85190207953565,30.393973751711503,50.860082342127896
single_sentence_500,audio__original,Natural (LibriSpeech),4,42.15117803742396,14.562947336067062,65.45067536869945
single_sentence_500,audio__original,Natural (LibriSpeech),6,48.39350461959839,10.919055446982384,77.43694007530013
single_sentence_500,audio__original,Natural (LibriSpeech),8,34.37673504091799,10.227993085689377,70.24734002948452
single_sentence_500,audio__original,Natural (LibriSpeech),6,28.278490198155243,2.160298690199852,92.36062931556091
single_sentence_500,audio__original,Natural (LibriSpeech),5,10.13007768690586,12.380187978595496,-22.212172119845917
single_sentence_500,audio__original,Natural (LibriSpeech),7,37.41871434024402,22.381194063495577,40.18716447608013
single_sentence_500,audio__original,Natural (LibriSpeech),4,8.227453157305717,7.337029637303203,10.822589967733165
single_sentence_500,audio__original,Natural (LibriSpeech),4,80.0517870655749,30.46665523084812,61.94131780482155
single_sentence_500,audio__original,Natural (LibriSpeech),5,105.55522965490817,58.240113490074876,44.82498528923736
single_sentence_500,audio__original,Natural (LibriSpeech),7,78.92545049105372,27.90394660349193,64.64518551382248
single_sentence_500,audio__original,Natural (LibriSpeech),4,39.14336181432009,5.703372485470027,85.42952822365011
single_sentence_500,audio__original,Natural (LibriSpeech),5,16.513384199887515,16.349874812737106,0.9901627986801321
single_sentence_500,audio__original,Natural (LibriSpeech),4,30.139167809858918,18.1077222507447,39.91963426136329
single_sentence_500,audio__original,Natural (LibriSpeech),4,21.929787531495094,12.952613168396056,40.93598421875365
